date_time,vehicle_code,sensor_code,sensor,latitude,longitude,altitude,gps_ok,depth_m,pressure_m,temperature_c,conductivity_ms_cm,salinity_psu,density_kg_m3,sound_velocity_ms,mqtt_publish_timestamp
2026-04-16T19:58:23.169598+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.186727,106.820477,17.43,False,0.5,0.51,28.63,51.81,31.46,1016.84,1540.44,2026-04-16T19:58:23.170
2026-04-16T19:58:23.455884+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1861676,106.8194105,17.43,False,0.5,0.51,27.96,51.13,30.55,1016.84,1535.46,2026-04-16T19:58:23.456
2026-04-16T19:58:24.455699+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1858076,106.8184535,17.26,False,15.51,15.82,26.04,51.95,31.49,1017.53,1531.79,2026-04-16T19:58:24.456
2026-04-16T19:58:25.455828+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1856384,106.8176137,17.46,False,13.62,13.9,29.1,52.56,32.71,1016.88,1542.52,2026-04-16T19:58:25.456
2026-04-16T19:58:26.457405+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1856478,106.8168946,17.39,False,4.98,5.08,32.66,52.43,32.5,1015.67,1549.84,2026-04-16T19:58:26.458
2026-04-16T19:58:27.456008+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1858206,106.8162966,17.54,False,3.12,3.18,30.98,52.9,32.62,1016.81,1544.0,2026-04-16T19:58:27.456
2026-04-16T19:58:28.455677+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1861391,106.8158161,17.41,False,4.43,4.52,29.3,52.72,32.2,1017.72,1539.85,2026-04-16T19:58:28.456
2026-04-16T19:58:29.457621+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1865832,106.8154465,17.46,False,8.09,8.25,28.81,51.53,31.47,1017.28,1540.65,2026-04-16T19:58:29.459
2026-04-16T19:58:30.455695+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1871312,106.815178,17.46,False,10.86,11.08,27.59,51.85,32.18,1017.2,1538.78,2026-04-16T19:58:30.456
2026-04-16T19:58:31.456044+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1877605,106.814998,17.46,False,26.42,26.95,26.84,52.55,32.74,1017.11,1535.34,2026-04-16T19:58:31.456
2026-04-16T19:58:32.455824+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1884477,106.8148917,17.46,False,26.65,27.19,26.93,51.62,32.15,1016.92,1535.02,2026-04-16T19:58:32.456
2026-04-16T19:58:33.455833+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1891699,106.8148423,17.45,False,14.88,15.18,26.82,51.35,31.88,1017.65,1536.86,2026-04-16T19:58:33.456
2026-04-16T19:58:34.456015+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1899045,106.8148316,17.3,False,15.01,15.31,29.34,52.68,31.82,1017.61,1542.17,2026-04-16T19:58:34.456
2026-04-16T19:58:35.455772+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1906303,106.8148407,17.33,False,19.66,20.05,32.02,53.09,33.01,1017.46,1546.48,2026-04-16T19:58:35.456
2026-04-16T19:58:36.455788+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1913275,106.8148503,17.38,False,27.71,28.26,29.13,52.29,34.25,1018.08,1542.32,2026-04-16T19:58:36.456
2026-04-16T19:58:37.455794+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.191979,106.8148412,17.44,False,30.46,31.07,26.72,52.43,33.43,1017.71,1538.67,2026-04-16T19:58:37.456
2026-04-16T19:58:38.455775+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1925698,106.8147952,17.43,False,41.6,42.43,24.13,52.07,33.4,1019.02,1532.12,2026-04-16T19:58:38.456
2026-04-16T19:58:39.455776+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1930879,106.8146954,17.23,False,44.23,45.12,22.83,50.89,33.16,1019.97,1526.11,2026-04-16T19:58:39.456
2026-04-16T19:58:40.455759+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1935247,106.8145266,17.46,False,30.9,31.52,26.48,51.79,32.39,1018.51,1534.66,2026-04-16T19:58:40.456
2026-04-16T19:58:41.456123+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1938746,106.8142761,17.4,False,32.39,33.04,27.29,52.72,33.11,1018.0,1539.79,2026-04-16T19:58:41.456
