usv_timestamp,vehicle_code,battery_voltage,battery_current,battery_percentage,rssi,mode,latitude,longitude,altitude,heading,armed,gps_ok,system_status,speed,roll,pitch,yaw,temperature_system,mqtt_publish_timestamp
2026-04-21T10:16:13.612Z,USV-001,0.0,0.0,0,,MANUAL,0.0,0.0,12.3,262.3,False,False,OK,0.0,-0.3,-3.6,262.3,0.0,2026-04-21T17:16:19.341
2026-04-21T10:16:18.165Z,USV-001,0.0,0.0,0,,MANUAL,0.0,0.0,12.3,262.4,False,False,OK,0.0,-0.3,-3.6,262.4,0.0,2026-04-21T17:16:27.226
2026-04-21T10:16:19.165Z,USV-001,0.0,0.0,0,,MANUAL,0.0,0.0,12.3,262.3,False,False,OK,0.0,-0.3,-3.6,262.3,0.0,2026-04-21T17:16:27.228
2026-04-21T10:16:20.165Z,USV-001,0.0,0.0,0,,MANUAL,0.0,0.0,12.2,262.3,False,False,OK,0.0,-0.3,-3.6,262.3,0.0,2026-04-21T17:16:27.229
2026-04-21T10:16:21.165Z,USV-001,0.0,0.0,0,,MANUAL,0.0,0.0,12.1,262.4,False,False,OK,0.0,-0.3,-3.6,262.4,0.0,2026-04-21T17:16:27.231
2026-04-21T10:16:22.166Z,USV-001,0.0,0.0,0,,MANUAL,0.0,0.0,12.3,262.4,False,False,OK,0.0,-0.3,-3.6,262.4,0.0,2026-04-21T17:16:27.232
2026-04-21T10:16:23.165Z,USV-001,0.0,0.0,0,,MANUAL,0.0,0.0,12.3,262.4,False,False,OK,0.0,-0.3,-3.6,262.4,0.0,2026-04-21T17:16:27.234
2026-04-21T10:16:24.165Z,USV-001,0.0,0.0,0,,MANUAL,0.0,0.0,12.0,262.4,False,False,OK,0.0,-0.3,-3.6,262.4,0.0,2026-04-21T17:16:27.235
2026-04-21T10:16:25.165Z,USV-001,0.0,0.0,0,,MANUAL,0.0,0.0,12.3,262.4,False,False,OK,0.0,-0.3,-3.6,262.4,0.0,2026-04-21T17:16:27.236
2026-04-21T10:16:26.165Z,USV-001,0.0,0.0,0,,MANUAL,0.0,0.0,12.2,262.4,False,False,OK,0.0,-0.3,-3.6,262.4,0.0,2026-04-21T17:16:27.237
2026-04-21T10:16:27.164Z,USV-001,0.0,0.0,0,,MANUAL,0.0,0.0,12.1,262.4,False,False,OK,0.0,-0.3,-3.6,262.4,0.0,2026-04-21T17:16:27.238
